Gen
SubNumber,BusNum,BusName,ID,Status,MW,Mvar,MWMin,MWMax,AGC,BidPoints,CubicB,CubicC,VariableOM,FuelCost,CubicD,AVR,RegBusNum,FuelType,VoltSet,MvarMin,MvarMax,EnforceMWLimit,PartFact,CostModel
3127,190182,FLOYDADA 2 5,1,Closed,130.43,1.77,0.00,151.20,YES,5,4.35,0.0010,0.0000,1.0000,0.00,YES,190182,WND (Wind),1.04000,-41.77,65.43,YES,151.20,Piecewise Linear
3128,190185,GROOM 3 3,1,Closed,150.10,-0.69,0.00,174.00,YES,5,3.28,0.0010,0.0000,1.0000,0.00,YES,190185,WND (Wind),1.04000,-44.44,85.75,YES,174.00,Piecewise Linear
3129,190187,ODELL 2 2,1,Open,0.00,0.00,14.48,30.00,YES,5,8.00,0.0010,0.0000,7.5000,0.00,YES,190187,MWH (Electricity use for Energy Storage),1.04000,-9.49,11.20,YES,30.00,Piecewise Linear
3130,190190,UMBARGER 5 3,1,Closed,140.61,-6.60,0.00,163.00,YES,5,3.52,0.0010,0.0000,1.0000,0.00,YES,190190,WND (Wind),1.04000,-41.21,50.38,YES,163.00,Piecewise Linear
3131,190193,SNYDER 2 3,1,Closed,218.24,-71.03,0.00,253.00,YES,5,4.27,0.0010,0.0000,1.0000,0.00,YES,190191,WND (Wind),1.04000,-86.21,109.69,YES,253.00,Piecewise Linear
3132,190196,CROWELL 2 3,1,Closed,302.18,-96.05,0.00,350.30,YES,5,2.59,0.0010,0.0000,1.0000,0.00,YES,190194,WND (Wind),1.04000,-107.23,131.29,YES,350.30,Piecewise Linear
3133,190198,FLUVANNA 4 2,1,Closed,136.29,-3.18,0.00,158.00,YES,5,3.44,0.0010,0.0000,1.0000,0.00,YES,190198,WND (Wind),1.04000,-49.23,54.26,YES,158.00,Piecewise Linear
3134,190201,TAHOKA 1 2,1,Closed,258.79,-13.25,0.00,300.00,YES,5,4.38,0.0010,0.0000,1.0000,0.00,YES,190200,WND (Wind),1.03900,-99.90,111.11,YES,300.00,Piecewise Linear
3135,190203,CHILLICOTHE 2 2,1,Open,0.00,0.00,0.00,99.40,YES,5,3.58,0.0010,0.0000,1.0000,0.00,YES,190203,WND (Wind),1.04000,-34.10,37.06,YES,99.40,Piecewise Linear
3136,190206,CHILLICOTHE 3 3,1,Closed,172.70,-61.95,0.00,200.20,YES,5,5.02,0.0010,0.0000,1.0000,0.00,YES,190204,WND (Wind),1.03600,-61.95,67.31,YES,200.20,Piecewise Linear
3137,190209,WILDORADO 2 3,1,Closed,181.24,-4.30,0.00,210.10,YES,5,3.06,0.0010,0.0000,1.0000,0.00,YES,190209,WND (Wind),1.04000,-60.57,79.46,YES,210.10,Piecewise Linear
3287,200156,BROWNSVILLE 15 2,1,Closed,36.23,-6.02,15.03,42.00,YES,5,10.15,0.0010,4.5000,3.2180,0.00,YES,200156,NG (Natural Gas),1.04000,-13.30,21.38,YES,42.00,Piecewise Linear
3287,200156,BROWNSVILLE 15 2,2,Closed,15.17,-6.02,8.83,20.00,YES,5,10.18,0.0009,4.5000,3.4050,0.00,YES,200156,NG (Natural Gas),1.04000,-6.04,10.18,YES,20.00,Piecewise Linear
3287,200157,BROWNSVILLE 15 3,1,Closed,29.12,-11.02,14.86,45.00,YES,5,12.00,0.0010,5.0000,3.4220,0.00,YES,200157,NG (Natural Gas),1.04000,-15.35,22.90,YES,45.00,Piecewise Linear
3288,200162,SANTA ROSA 2 2,1,Closed,6.15,0.98,2.98,10.00,YES,5,5.99,0.0020,0.0000,2.1500,0.00,YES,200162,AB (Agricultural By-Products),1.04000,-2.89,3.19,YES,10.00,Piecewise Linear
3289,200168,EDINBURG 15 2,1,Closed,190.64,-1.49,109.11,221.00,YES,5,7.10,0.0005,4.5000,3.0010,0.00,YES,200168,NG (Natural Gas),1.04000,-66.87,112.49,YES,221.00,Piecewise Linear
3289,200169,EDINBURG 15 3,1,Closed,190.64,-67.23,26.92,221.00,YES,5,7.12,0.0004,4.5000,2.8030,0.00,YES,200167,NG (Natural Gas),1.04000,-67.23,112.49,YES,221.00,Piecewise Linear
3289,200170,EDINBURG 15 4,1,Open,0.00,0.00,82.48,240.00,YES,5,7.16,0.0002,4.5000,3.2830,0.00,YES,200170,NG (Natural Gas),1.04000,-60.21,122.16,YES,240.00,Piecewise Linear
3290,200172,EDINBURG 16 2,1,Closed,126.14,-27.33,71.62,172.00,YES,5,8.75,0.0004,4.5000,3.1650,0.00,YES,200171,NG (Natural Gas),1.04000,-53.46,87.55,YES,172.00,Piecewise Linear
3290,200173,EDINBURG 16 3,1,Closed,84.92,-0.42,37.69,149.00,YES,5,9.54,0.0003,4.5000,3.5530,0.00,YES,200173,NG (Natural Gas),1.04000,-45.81,75.84,YES,149.00,Piecewise Linear
3290,200174,EDINBURG 16 4,1,Closed,128.53,0.50,22.51,149.00,YES,5,8.40,0.0007,4.5000,3.1270,0.00,YES,200174,NG (Natural Gas),1.04000,-47.61,75.84,YES,149.00,Piecewise Linear
3291,200179,PENITAS 2 5,1,Closed,215.66,-18.39,0.00,250.00,YES,5,6.46,0.0010,0.0000,1.0000,0.00,YES,200175,WND (Wind),1.04100,-70.37,113.11,YES,250.00,Piecewise Linear
3292,200181,HARLINGEN 6 2,1,Closed,172.52,-25.60,0.00,200.00,YES,5,3.73,0.0010,0.0000,1.0000,0.00,YES,200180,WND (Wind),1.03700,-51.80,67.19,YES,200.00,Piecewise Linear
3293,200184,LYFORD 2 3,1,Closed,173.91,-40.99,0.00,201.60,YES,5,4.24,0.0010,0.0000,1.0000,0.00,YES,200182,WND (Wind),1.04100,-67.89,92.51,YES,201.60,Piecewise Linear
3294,200186,RAYMONDVILLE 4 2,1,Closed,175.11,-6.17,0.00,203.00,YES,5,4.82,0.0010,0.0000,1.0000,0.00,YES,200186,WND (Wind),1.04000,-62.83,79.39,YES,203.00,Piecewise Linear
3295,200189,SAN PERLITA 3 3,1,Closed,196.68,-36.02,0.00,228.00,YES,5,4.92,0.0010,0.0000,1.0000,0.00,YES,200187,WND (Wind),1.04200,-76.97,109.59,YES,228.00,Piecewise Linear
3296,200192,RIO HONDO 4 3,1,Closed,142.33,-15.09,0.00,165.00,YES,5,4.70,0.0010,0.0000,1.0000,0.00,YES,200192,WND (Wind),1.04000,-43.54,79.13,YES,165.00,Piecewise Linear
3297,200195,HARGILL 5 3,1,Closed,14.57,-0.28,8.77,18.30,YES,5,8.89,0.0020,6.0000,3.2410,0.00,YES,200195,NG (Natural Gas),1.04000,-6.34,9.31,YES,18.30,Piecewise Linear
3297,200195,HARGILL 5 3,2,Closed,11.43,-0.28,5.63,18.30,YES,5,8.91,0.0010,6.0000,3.2690,0.00,YES,200195,NG (Natural Gas),1.04000,-5.99,9.31,YES,18.30,Piecewise Linear
3297,200196,HARGILL 5 4,1,Closed,11.25,-0.29,5.45,18.30,YES,5,8.89,0.0016,6.0000,3.1940,0.00,YES,200196,NG (Natural Gas),1.04000,-4.72,9.31,YES,18.30,Piecewise Linear
3297,200197,HARGILL 5 5,1,Closed,13.53,0.04,7.73,18.30,YES,5,8.87,0.0027,6.0000,3.2850,0.00,YES,200197,NG (Natural Gas),1.04000,-5.31,9.31,YES,18.30,Piecewise Linear
3297,200198,HARGILL 5 6,1,Closed,15.79,-0.26,5.93,18.30,YES,5,8.90,0.0014,6.0000,2.8060,0.00,YES,200198,NG (Natural Gas),1.04000,-6.30,9.31,YES,18.30,Piecewise Linear
3297,200198,HARGILL 5 6,2,Closed,15.79,-0.26,2.69,18.30,YES,5,8.88,0.0026,6.0000,3.0350,0.00,YES,200198,NG (Natural Gas),1.04000,-6.04,9.31,YES,18.30,Piecewise Linear
3297,200199,HARGILL 5 7,1,Closed,12.04,-0.31,6.24,18.30,YES,5,8.87,0.0030,6.0000,3.2890,0.00,YES,200199,NG (Natural Gas),1.04000,-5.60,9.31,YES,18.30,Piecewise Linear
3297,200200,HARGILL 5 8,1,Closed,8.05,-0.21,2.25,18.30,YES,5,8.89,0.0018,6.0000,3.4800,0.00,YES,200200,NG (Natural Gas),1.04000,-5.61,9.31,YES,18.30,Piecewise Linear
3297,200201,HARGILL 5 9,1,Closed,10.61,-0.15,4.81,18.30,YES,5,8.87,0.0028,6.0000,3.5270,0.00,YES,200201,NG (Natural Gas),1.04000,-5.31,9.31,YES,18.30,Piecewise Linear
3297,200201,HARGILL 5 9,2,Closed,15.79,-0.15,7.38,18.30,YES,5,8.90,0.0012,6.0000,3.2290,0.00,YES,200201,NG (Natural Gas),1.04000,-5.48,9.31,YES,18.30,Piecewise Linear
3297,200202,HARGILL 5 10,1,Closed,15.79,-0.22,7.86,18.30,YES,5,8.89,0.0017,6.0000,2.8480,0.00,YES,200202,NG (Natural Gas),1.04000,-4.83,9.31,YES,18.30,Piecewise Linear
3297,200202,HARGILL 5 10,2,Closed,15.79,-0.22,8.12,18.30,YES,5,8.87,0.0029,6.0000,3.1540,0.00,YES,200202,NG (Natural Gas),1.04000,-4.72,9.31,YES,18.30,Piecewise Linear
3298,200204,LOS FRESNOS 3 2,1,Closed,82.21,-12.86,0.00,95.30,YES,5,4.00,0.0010,0.0000,1.0000,0.00,YES,200204,WND (Wind),1.04000,-32.73,37.82,YES,95.30,Piecewise Linear
3299,200207,SULLIVAN CITY 3 3,1,Closed,94.89,-3.41,0.00,110.00,YES,5,2.88,0.0010,0.0000,1.0000,0.00,YES,200207,WND (Wind),1.04000,-29.46,49.81,YES,110.00,Piecewise Linear
3571,210319,BUCHANAN DAM 2 3,1,Open,0.00,0.00,5.75,18.30,YES,5,22.30,0.0020,0.0000,1.0000,0.00,YES,210319,WAT (Water),1.04000,-6.14,7.03,YES,18.30,Piecewise Linear
3571,210319,BUCHANAN DAM 2 3,2,Closed,15.79,7.03,1.85,18.30,YES,5,21.00,0.0030,0.0000,1.0000,0.00,YES,210319,WAT (Water),1.04000,-5.73,7.03,YES,18.30,Piecewise Linear
3571,210320,BUCHANAN DAM 2 4,1,Closed,11.77,6.65,5.97,18.30,YES,5,26.59,0.0020,0.0000,1.0000,0.00,YES,210320,WAT (Water),1.04000,-6.33,7.03,YES,18.30,Piecewise Linear
3572,210322,BUCHANAN DAM 3 2,1,Open,0.00,0.00,1.38,13.80,YES,5,26.85,0.0020,0.0000,1.0000,0.00,YES,210322,WAT (Water),1.04000,-3.89,5.30,YES,13.80,Piecewise Linear
3573,210325,WHITNEY 4 3,1,Closed,18.12,-2.04,2.58,21.00,YES,5,23.33,0.0020,0.0000,1.0000,0.00,YES,210325,WAT (Water),1.04000,-7.34,8.06,YES,21.00,Piecewise Linear
3573,210325,WHITNEY 4 3,2,Closed,18.12,-2.04,6.95,21.00,YES,5,22.97,0.0020,0.0000,1.0000,0.00,YES,210325,WAT (Water),1.04000,-5.64,8.06,YES,21.00,Piecewise Linear
3574,210327,WHITNEY 5 2,1,Closed,155.51,-67.34,92.11,200.00,YES,5,6.89,0.0008,4.5000,3.5260,0.00,YES,210326,NG (Natural Gas),1.04000,-67.34,101.80,YES,200.00,Piecewise Linear
3574,210328,WHITNEY 5 3,1,Closed,121.97,-5.34,71.57,159.00,YES,5,6.99,0.0004,4.5000,3.3370,0.00,YES,210328,NG (Natural Gas),1.04000,-43.02,80.93,YES,159.00,Piecewise Linear
3574,210329,WHITNEY 5 4,1,Closed,89.93,-6.21,39.53,159.00,YES,5,6.84,0.0013,4.5000,3.4440,0.00,YES,210329,NG (Natural Gas),1.04000,-47.94,80.93,YES,159.00,Piecewise Linear
3574,210330,WHITNEY 5 5,1,Closed,97.87,-6.83,22.82,154.00,YES,5,6.59,0.0030,4.5000,3.4830,0.00,YES,210330,NG (Natural Gas),1.04000,-40.98,78.39,YES,154.00,Piecewise Linear
3574,210331,WHITNEY 5 6,1,Closed,74.19,-5.17,28.30,86.00,YES,5,6.88,0.0020,4.5000,3.1460,0.00,YES,210331,NG (Natural Gas),1.04000,-24.47,43.77,YES,86.00,Piecewise Linear
3575,210334,RIESEL 5 3,1,Closed,804.48,5.22,269.58,932.60,YES,5,8.82,0.0015,3.0000,1.7000,0.00,YES,210332,SUB (Subbituminous Coal),1.03800,-264.30,434.59,YES,932.60,Piecewise Linear
3576,210336,TEMPLE 7 2,1,Closed,269.14,-25.96,135.91,312.00,YES,5,7.20,0.0021,4.5000,2.9480,0.00,YES,210335,NG (Natural Gas),1.03600,-83.32,158.81,YES,312.00,Piecewise Linear
3576,210337,TEMPLE 7 3,1,Closed,191.77,-25.96,92.87,312.00,YES,5,6.92,0.0030,4.5000,3.4160,0.00,YES,210335,NG (Natural Gas),1.03600,-81.77,158.81,YES,312.00,Piecewise Linear
3576,210338,TEMPLE 7 4,1,Open,0.00,0.00,91.66,211.00,YES,5,7.26,0.0028,4.5000,3.1190,0.00,YES,210335,NG (Natural Gas),1.03600,-72.01,107.40,YES,211.00,Piecewise Linear
3576,210339,TEMPLE 7 5,1,Closed,182.01,19.40,53.70,211.00,YES,5,7.37,0.0023,4.5000,2.8600,0.00,YES,210339,NG (Natural Gas),1.04000,-70.93,107.40,YES,211.00,Piecewise Linear
3576,210340,TEMPLE 7 6,1,Closed,119.65,15.62,52.77,211.00,YES,5,7.64,0.0010,4.5000,3.3320,0.00,YES,210340,NG (Natural Gas),1.04000,-54.69,107.40,YES,211.00,Piecewise Linear
3576,210341,TEMPLE 7 7,1,Closed,131.77,15.84,64.89,211.00,YES,5,7.24,0.0029,4.5000,3.2980,0.00,YES,210341,NG (Natural Gas),1.04000,-66.88,107.40,YES,211.00,Piecewise Linear
3577,210346,GOLDTHWAITE 6 5,1,Closed,129.39,-37.68,0.00,150.00,YES,5,5.60,0.0010,0.0000,1.0000,0.00,YES,210342,WND (Wind),1.04000,-37.68,73.47,YES,150.00,Piecewise Linear
3578,210349,COMANCHE 4 3,1,Closed,172.61,-33.54,0.00,200.10,YES,5,3.24,0.0010,0.0000,1.0000,0.00,YES,210349,WND (Wind),1.04000,-51.57,60.12,YES,200.10,Piecewise Linear
3579,210351,FORT HOOD 6 2,1,Open,0.00,0.00,0.00,15.40,YES,5,10.20,0.0020,0.0000,1.0000,0.00,YES,210351,SUN (Solar),1.04000,-4.73,7.63,YES,15.40,Piecewise Linear
3580,210354,PRIDDY 4 3,1,Closed,172.52,-37.60,0.00,200.00,YES,5,3.84,0.0010,0.0000,1.0000,0.00,YES,210354,WND (Wind),1.04000,-55.75,76.60,YES,200.00,Piecewise Linear
3582,210358,EDDY 2 2,1,Open,0.00,0.00,0.00,10.00,YES,5,1.61,0.0050,0.0000,1.0000,0.00,YES,210358,SUN (Solar),1.04000,-2.62,4.64,YES,10.00,Piecewise Linear
3699,220123,WICKETT 1 5,1,Closed,27.27,0.94,6.98,64.00,YES,5,15.54,0.0027,5.0000,3.3730,0.00,YES,220123,NG (Natural Gas),1.04000,-20.07,32.58,YES,64.00,Piecewise Linear
3699,220124,WICKETT 1 6,1,Closed,42.08,0.47,11.24,64.00,YES,5,15.52,0.0029,5.0000,3.2050,0.00,YES,220124,NG (Natural Gas),1.04000,-18.48,32.58,YES,64.00,Piecewise Linear
3699,220125,WICKETT 1 7,1,Closed,55.21,0.60,13.97,64.00,YES,5,15.58,0.0020,5.0000,3.3100,0.00,YES,220125,NG (Natural Gas),1.04000,-20.07,32.58,YES,64.00,Piecewise Linear
3699,220126,WICKETT 1 8,1,Closed,55.21,0.87,10.21,64.00,YES,5,15.53,0.0028,5.0000,3.1060,0.00,YES,220126,NG (Natural Gas),1.04000,-19.70,32.58,YES,64.00,Piecewise Linear
3699,220127,WICKETT 1 9,1,Closed,50.53,0.85,29.93,65.00,YES,5,15.64,0.0011,5.0000,3.5110,0.00,YES,220127,NG (Natural Gas),1.04000,-18.86,33.09,YES,65.00,Piecewise Linear
3700,220132,BIG SPRING 8 5,1,Closed,61.25,-9.55,31.96,71.00,YES,5,8.72,0.0014,4.5000,2.9310,0.00,YES,220132,NG (Natural Gas),1.04000,-24.17,36.14,YES,71.00,Piecewise Linear
3700,220133,BIG SPRING 8 6,1,Closed,61.25,-11.39,17.65,71.00,YES,5,8.79,0.0004,4.5000,3.0330,0.00,YES,220133,NG (Natural Gas),1.04000,-20.18,36.14,YES,71.00,Piecewise Linear
3700,220134,BIG SPRING 8 7,1,Closed,32.56,-9.38,10.37,70.00,YES,5,8.80,0.0002,4.5000,3.5230,0.00,YES,220134,NG (Natural Gas),1.04000,-19.86,35.63,YES,70.00,Piecewise Linear
3701,220136,BIG SPRING 9 2,1,Open,0.00,0.00,0.00,34.30,YES,5,5.07,0.0010,0.0000,1.0000,0.00,YES,220136,WND (Wind),1.04000,-9.21,16.90,YES,34.30,Piecewise Linear
3703,220142,ODESSA 18 2,1,Closed,177.70,58.92,52.10,206.00,YES,5,6.96,0.0029,4.5000,2.8680,0.00,YES,220141,NG (Natural Gas),1.04000,-58.06,104.85,YES,206.00,Piecewise Linear
3703,220143,ODESSA 18 3,1,Closed,176.75,58.92,30.96,204.90,YES,5,7.07,0.0024,4.5000,3.0530,0.00,YES,220141,NG (Natural Gas),1.04000,-51.35,104.29,YES,204.90,Piecewise Linear
3703,220144,ODESSA 18 4,1,Closed,139.75,-0.08,57.97,162.00,YES,5,7.11,0.0028,4.5000,3.3290,0.00,YES,220144,NG (Natural Gas),1.04000,-42.99,82.46,YES,162.00,Piecewise Linear
3703,220145,ODESSA 18 5,1,Closed,108.90,-0.04,60.24,153.50,YES,5,7.32,0.0016,4.5000,3.2900,0.00,YES,220145,NG (Natural Gas),1.04000,-52.05,78.13,YES,153.50,Piecewise Linear
3703,220146,ODESSA 18 6,1,Closed,77.76,-0.76,31.70,145.30,YES,5,7.50,0.0004,4.5000,3.4450,0.00,YES,220146,NG (Natural Gas),1.04000,-42.13,73.96,YES,145.30,Piecewise Linear
3703,220147,ODESSA 18 7,1,Closed,110.81,0.01,65.26,143.70,YES,5,7.14,0.0029,4.5000,3.3470,0.00,YES,220147,NG (Natural Gas),1.04000,-41.36,73.14,YES,143.70,Piecewise Linear
3704,220149,MC CAMEY 2 2,1,Closed,239.81,11.45,0.00,278.00,YES,5,3.90,0.0010,0.0000,1.0000,0.00,YES,220148,WND (Wind),1.03700,-87.09,94.26,YES,278.00,Piecewise Linear
3705,220151,IRAAN 3 2,1,Closed,71.17,28.61,0.00,82.50,YES,5,3.03,0.0010,0.0000,1.0000,0.00,YES,220151,WND (Wind),1.04000,-26.94,35.03,YES,82.50,Piecewise Linear
3706,220153,IMPERIAL 1 2,1,Closed,67.28,9.40,0.00,78.00,YES,5,5.65,0.0010,0.0000,1.0000,0.00,YES,220153,WND (Wind),1.04000,-21.09,36.25,YES,78.00,Piecewise Linear
3707,220156,IMPERIAL 2 3,1,Closed,70.74,-1.37,0.00,82.00,YES,5,3.22,0.0010,0.0000,1.0000,0.00,YES,220156,WND (Wind),1.04000,-21.82,35.97,YES,82.00,Piecewise Linear
3708,220159,IRAAN 4 3,1,Closed,144.66,-1.56,0.00,167.70,YES,5,3.03,0.0010,0.0000,1.0000,0.00,YES,220159,WND (Wind),1.04000,-52.96,78.81,YES,167.70,Piecewise Linear
3709,220162,ODESSA 19 3,1,Closed,84.62,0.74,17.48,98.10,YES,5,8.83,0.0013,4.5000,2.9100,0.00,YES,220162,NG (Natural Gas),1.04000,-32.75,49.93,YES,98.10,Piecewise Linear
3709,220163,ODESSA 19 4,1,Closed,84.62,0.99,42.36,98.10,YES,5,8.86,0.0010,4.5000,3.1890,0.00,YES,220163,NG (Natural Gas),1.04000,-27.26,49.93,YES,98.10,Piecewise Linear
3709,220164,ODESSA 19 5,1,Closed,60.38,0.43,21.43,70.00,YES,5,8.77,0.0028,4.5000,3.1120,0.00,YES,220164,NG (Natural Gas),1.04000,-19.22,35.63,YES,70.00,Piecewise Linear
3709,220165,ODESSA 19 6,1,Closed,32.47,0.53,10.28,70.00,YES,5,8.84,0.0017,4.5000,3.2780,0.00,YES,220165,NG (Natural Gas),1.04000,-19.49,35.63,YES,70.00,Piecewise Linear
3709,220166,ODESSA 19 7,1,Closed,32.25,0.96,10.70,68.00,YES,5,8.89,0.0010,4.5000,3.4510,0.00,YES,220166,NG (Natural Gas),1.04000,-19.54,34.61,YES,68.00,Piecewise Linear
3709,220167,ODESSA 19 8,1,Closed,58.66,0.36,12.21,68.00,YES,5,8.85,0.0017,4.5000,3.1790,0.00,YES,220167,NG (Natural Gas),1.04000,-17.44,34.61,YES,68.00,Piecewise Linear
3710,220169,FORSAN 3 2,1,Closed,107.14,2.45,0.00,124.20,YES,5,4.44,0.0010,0.0000,1.0000,0.00,YES,220169,WND (Wind),1.04000,-37.22,61.90,YES,124.20,Piecewise Linear
3711,220171,FORSAN 4 2,1,Closed,77.64,-1.42,0.00,90.00,YES,5,2.96,0.0010,0.0000,1.0000,0.00,YES,220171,WND (Wind),1.04000,-30.00,31.21,YES,90.00,Piecewise Linear
3712,220174,LENORAH 1 3,1,Closed,103.51,-30.35,0.00,120.00,YES,5,3.97,0.0010,0.0000,1.0000,0.00,YES,220172,WND (Wind),1.04100,-30.35,45.90,YES,120.00,Piecewise Linear
3713,220176,BIG SPRING 10 2,1,Closed,103.51,33.79,0.00,120.00,YES,5,4.39,0.0010,0.0000,1.0000,0.00,YES,220176,WND (Wind),1.04000,-31.54,42.57,YES,120.00,Piecewise Linear
3714,220178,IRAAN 5 2,1,Closed,129.39,-3.37,0.00,150.00,YES,5,3.47,0.0010,0.0000,1.0000,0.00,YES,220178,WND (Wind),1.04000,-45.62,73.44,YES,150.00,Piecewise Linear
3715,220181,FORSAN 5 3,1,Closed,105.15,-10.13,0.00,121.90,YES,5,3.29,0.0010,0.0000,1.0000,0.00,YES,220181,WND (Wind),1.04000,-39.73,52.41,YES,121.90,Piecewise Linear
3716,220183,FORSAN 6 2,1,Closed,122.92,0.67,0.00,142.50,YES,5,5.05,0.0010,0.0000,1.0000,0.00,YES,220183,WND (Wind),1.04000,-41.65,55.00,YES,142.50,Piecewise Linear
3717,220186,FORSAN 7 3,1,Closed,99.63,-8.84,0.00,115.50,YES,5,4.82,0.0010,0.0000,1.0000,0.00,YES,220186,WND (Wind),1.04000,-33.48,53.50,YES,115.50,Piecewise Linear
3718,220188,FORSAN 8 2,1,Open,0.00,0.00,0.00,58.80,YES,5,5.55,0.0010,0.0000,1.0000,0.00,YES,220188,WND (Wind),1.04000,-18.65,19.55,YES,58.80,Piecewise Linear
3719,220191,GOLDSMITH 4 3,1,Open,0.00,0.00,9.18,36.00,YES,5,8.00,0.0010,0.0000,7.5000,0.00,YES,220191,MWH (Electricity use for Energy Storage),1.04000,-12.60,15.43,YES,36.00,Piecewise Linear
3719,220191,GOLDSMITH 4 3,2,Closed,79.79,16.93,0.00,92.50,YES,5,2.48,0.0010,0.0000,1.0000,0.00,YES,220191,WND (Wind),1.04000,-31.41,38.38,YES,92.50,Piecewise Linear
3719,220192,GOLDSMITH 4 4,1,Open,0.00,0.00,0.00,60.00,YES,5,2.86,0.0010,0.0000,1.0000,0.00,YES,220192,WND (Wind),1.04000,-17.00,24.96,YES,60.00,Piecewise Linear
3720,220195,FORT STOCKTON 3 2,1,Closed,125.08,-2.37,0.00,145.00,YES,5,3.56,0.0010,0.0000,1.0000,0.00,YES,220195,WND (Wind),1.04000,-43.79,45.26,YES,145.00,Piecewise Linear
3721,220198,GOLDSMITH 5 2,1,Open,0.00,0.00,40.08,150.00,YES,5,13.15,0.0002,5.0000,3.4690,0.00,YES,220198,NG (Natural Gas),1.04000,-41.58,76.35,YES,150.00,Piecewise Linear
3721,220199,GOLDSMITH 5 3,1,Closed,129.39,4.91,61.41,150.00,YES,5,10.57,0.0025,5.0000,3.1340,0.00,YES,220199,NG (Natural Gas),1.04000,-41.43,76.35,YES,150.00,Piecewise Linear
3722,220201,PRESIDIO 4 2,1,Open,0.00,0.00,0.00,10.00,YES,5,4.92,0.0040,0.0000,1.0000,0.00,YES,220201,SUN (Solar),1.04000,-2.77,4.94,YES,10.00,Piecewise Linear
3723,220203,SARAGOSA 1 2,1,Open,0.00,0.00,0.00,30.20,YES,5,11.02,0.0020,0.0000,1.0000,0.00,YES,220203,SUN (Solar),1.04000,-10.52,12.57,YES,30.20,Piecewise Linear
3724,220206,MC CAMEY 3 3,1,Closed,100.06,-2.38,0.00,116.00,YES,5,6.09,0.0010,0.0000,1.0000,0.00,YES,220206,SUN (Solar),1.04000,-30.63,45.23,YES,116.00,Piecewise Linear
3725,220209,ACKERLY 2 2,1,Closed,182.19,9.70,0.00,211.20,YES,5,3.81,0.0010,0.0000,1.0000,0.00,YES,220209,WND (Wind),1.04000,-65.80,88.21,YES,211.20,Piecewise Linear
3726,220214,GARDEN CITY 3 5,1,Closed,178.74,-12.47,0.00,207.20,YES,5,5.15,0.0010,0.0000,1.0000,0.00,YES,220214,WND (Wind),1.04000,-69.89,75.76,YES,207.20,Piecewise Linear
3727,220216,GARDEN CITY 4 2,1,Closed,169.68,-6.26,0.00,196.70,YES,5,3.65,0.0010,0.0000,1.0000,0.00,YES,220215,WND (Wind),1.04300,-55.83,71.75,YES,196.70,Piecewise Linear
3728,220219,SARAGOSA 2 2,1,Closed,135.86,-34.11,0.00,157.50,YES,5,5.62,0.0010,0.0000,1.0000,0.00,YES,220219,SUN (Solar),1.04000,-44.45,48.84,YES,157.50,Piecewise Linear
3729,220222,FORT STOCKTON 4 2,1,Closed,174.25,-49.43,0.00,202.00,YES,5,4.65,0.0010,0.0000,1.0000,0.00,YES,220221,SUN (Solar),1.03300,-52.43,81.48,YES,202.00,Piecewise Linear
3730,220225,MC CAMEY 4 3,1,Open,0.00,0.00,1.53,9.90,YES,5,8.00,0.0010,0.0000,10.0000,0.00,YES,220225,OTH (Other),1.04000,-3.27,3.60,YES,9.90,Piecewise Linear
3730,220225,MC CAMEY 4 3,2,Closed,155.27,-8.12,0.00,180.00,YES,5,6.55,0.0010,0.0000,1.0000,0.00,YES,220225,SUN (Solar),1.04000,-52.98,72.54,YES,180.00,Piecewise Linear
3731,220228,LAMESA 2 2,1,Closed,86.26,37.61,0.00,100.00,YES,5,9.23,0.0010,0.0000,1.0000,0.00,YES,220228,SUN (Solar),1.04000,-28.38,38.99,YES,100.00,Piecewise Linear
3732,220230,MC CAMEY 5 2,1,Closed,102.22,11.96,0.00,118.50,YES,5,8.18,0.0010,0.0000,1.0000,0.00,YES,220230,SUN (Solar),1.04000,-29.66,50.21,YES,118.50,Piecewise Linear
3734,220234,MC CAMEY 6 2,1,Closed,129.39,9.59,0.00,150.00,YES,5,9.94,0.0010,0.0000,1.0000,0.00,YES,220233,SUN (Solar),1.04000,-45.48,61.23,YES,150.00,Piecewise Linear
3735,220236,MC CAMEY 7 2,1,Open,0.00,0.00,0.00,50.00,YES,5,7.93,0.0010,0.0000,1.0000,0.00,YES,220236,SUN (Solar),1.04000,-15.53,20.20,YES,50.00,Piecewise Linear
3736,220241,MARATHON 2 4,1,Open,0.00,0.00,0.00,50.00,YES,5,3.30,0.0010,0.0000,1.0000,0.00,YES,220241,SUN (Solar),1.04000,-14.49,18.20,YES,50.00,Piecewise Linear
3738,220245,MC CAMEY 8 2,1,Closed,157.00,12.18,0.00,182.00,YES,5,4.55,0.0010,0.0000,1.0000,0.00,YES,220245,SUN (Solar),1.04000,-56.35,77.44,YES,182.00,Piecewise Linear
3739,220247,LAMESA 3 2,1,Open,0.00,0.00,0.00,50.00,YES,5,5.92,0.0010,0.0000,1.0000,0.00,YES,220247,SUN (Solar),1.04000,-15.58,23.62,YES,50.00,Piecewise Linear
3740,220250,KERMIT 2 3,1,Closed,215.66,13.01,0.00,250.00,YES,5,6.44,0.0010,0.0000,1.0000,0.00,YES,220250,SUN (Solar),1.04000,-74.55,81.55,YES,250.00,Piecewise Linear
