Branch
From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
260138,BEDFORD 1 2,260137,BEDFORD 1 1,1,Closed,Transformer,YES,-469.3,-35.3,470.6,754.9,63.6,0.99,60.31
240012,JUNCTION 2 1,240305,EDEN 2 1,1,Closed,Line,NO,-463.9,30.0,464.9,1288.7,36.4,3.19,-11.28
111346,DEER PARK 14 1,110440,SEABROOK 1 1,1,Closed,Line,NO,464.0,-7.1,464.1,1249.9,37.1,1.16,2.12
111371,BAYTOWN 14 2,111370,BAYTOWN 14 1,1,Closed,Transformer,YES,-463.0,-27.2,463.8,600.0,78.9,1.10,67.51
111371,BAYTOWN 14 2,111370,BAYTOWN 14 1,2,Closed,Transformer,YES,-463.0,-27.2,463.8,600.0,78.9,1.10,67.51
220189,GOLDSMITH 4 1,220248,KERMIT 2 1,1,Closed,Line,NO,-463.0,5.7,463.0,1198.4,38.7,0.90,-5.90
150460,JOSHUA 7 1,260206,VENUS 3 1,2,Closed,Line,NO,462.1,-27.6,462.9,1395.4,33.2,1.33,-11.36
150460,JOSHUA 7 1,260206,VENUS 3 1,1,Closed,Line,NO,462.1,-27.6,462.9,1395.4,33.2,1.33,-11.36
190061,TULIA 1 1,190170,LOCKNEY 4 1,1,Closed,Line,NO,454.5,-60.9,458.5,1234.3,37.2,2.83,-4.65
140372,WEST POINT 3 1,230263,FAYETTEVILLE 2 1,1,Closed,Line,NO,-457.8,8.0,457.9,1166.0,39.4,1.31,-9.46
111353,TEXAS CITY 9 1,111393,BACLIFF 3 1,1,Closed,Line,NO,449.9,-56.1,453.4,1210.1,37.5,0.44,-10.70
130354,BARDWELL 2 1,130310,CORSICANA 4 1,1,Closed,Line,NO,-451.2,40.2,453.0,1067.6,42.6,1.92,-3.07
111338,THOMPSONS 7 2,111337,THOMPSONS 7 1,1,Closed,Transformer,YES,-451.1,-37.1,452.6,653.5,70.4,0.76,49.74
111338,THOMPSONS 7 2,111337,THOMPSONS 7 1,2,Closed,Transformer,YES,-451.1,-37.1,452.6,653.5,70.4,0.76,49.74
270180,NEW BRAUNFELS 12 2,270179,NEW BRAUNFELS 12 1,1,Closed,Transformer,YES,-450.2,-0.3,450.2,580.0,78.0,0.73,35.15
270180,NEW BRAUNFELS 12 2,270179,NEW BRAUNFELS 12 1,2,Closed,Transformer,YES,-450.2,-0.3,450.2,580.0,78.0,0.73,35.15
130350,DUNCANVILLE 14 1,130351,DUNCANVILLE 14 2,1,Closed,Transformer,YES,-448.3,33.9,449.5,738.4,60.9,0.57,36.31
160092,ALICE 5 1,160279,RIVIERA 6 1,1,Closed,Line,NO,-447.5,33.9,448.8,1099.5,41.2,4.80,13.91
120415,UNIVERSAL CITY 13 1,120440,ELMENDORF 11 1,1,Closed,Line,NO,-445.5,-47.7,448.0,1136.1,39.5,1.73,-6.40
120198,HOBSON 3 1,160080,BEEVILLE 2 1,1,Closed,Line,NO,-442.4,44.4,444.7,1131.3,39.6,3.04,-7.15
210326,WHITNEY 5 1,260185,HILLSBORO 2 1,1,Closed,Line,NO,442.4,-15.2,442.7,1190.2,37.2,1.63,1.66
250233,MINEOLA 5 1,250223,TYLER 13 1,1,Closed,Line,NO,-436.3,68.6,441.7,1100.0,40.5,3.71,1.99
170119,PROSPER 3 2,170118,PROSPER 3 1,2,Closed,Transformer,YES,-440.7,-29.3,441.7,719.0,62.2,0.68,44.91
170119,PROSPER 3 2,170118,PROSPER 3 1,1,Closed,Transformer,YES,-440.7,-29.3,441.7,719.0,62.2,0.68,44.91
111068,SPRING 32 2,111067,SPRING 32 1,1,Closed,Transformer,YES,-436.7,-63.9,441.3,700.0,64.6,0.83,50.74
111068,SPRING 32 2,111067,SPRING 32 1,2,Closed,Transformer,YES,-436.7,-63.9,441.3,700.0,64.6,0.83,50.74
140186,ROUND ROCK 4 2,140185,ROUND ROCK 4 1,2,Closed,Transformer,YES,-436.5,-59.6,440.5,650.0,68.6,0.50,30.66
140186,ROUND ROCK 4 2,140185,ROUND ROCK 4 1,1,Closed,Transformer,YES,-436.5,-59.6,440.5,650.0,68.6,0.50,30.66
150461,JOSHUA 7 2,150460,JOSHUA 7 1,1,Closed,Transformer,YES,-440.1,-14.4,440.3,740.9,59.8,0.46,33.02
150461,JOSHUA 7 2,150460,JOSHUA 7 1,2,Closed,Transformer,YES,-440.1,-14.4,440.3,740.9,59.8,0.46,33.02
210090,HICO 1 1,210347,COMANCHE 4 1,1,Closed,Line,NO,-433.7,22.3,434.2,1429.9,30.6,2.78,-7.17
210090,HICO 1 1,210347,COMANCHE 4 1,2,Closed,Line,NO,-433.7,22.3,434.2,1429.9,30.6,2.78,-7.17
170118,PROSPER 3 1,170562,SHERMAN 5 1,1,Closed,Line,NO,-430.9,-44.0,433.2,1009.2,43.0,2.10,-11.00
190121,ODONNELL 2 1,190104,FLUVANNA 1 1,1,Closed,Line,NO,430.4,-48.8,433.1,1400.0,30.9,3.44,-1.30
260206,VENUS 3 1,130327,WAXAHACHIE 5 1,1,Closed,Line,NO,429.9,11.0,430.0,1290.7,33.3,1.19,-2.33
170517,SUNNYVALE 6 1,170518,SUNNYVALE 6 2,1,Closed,Transformer,YES,-425.6,52.5,428.9,679.9,63.1,0.81,40.56
110742,HUMBLE 9 1,111269,CHANNELVIEW 13 1,1,Closed,Line,NO,-425.1,-37.3,426.8,1222.7,35.0,1.25,-4.91
180138,BRUNI 3 1,120447,PEARSALL 6 1,1,Closed,Line,NO,424.7,-40.4,426.6,1123.7,38.0,8.30,-20.16
210342,GOLDTHWAITE 6 1,210306,GATESVILLE 7 1,1,Closed,Line,NO,423.6,-46.4,426.1,1176.8,36.2,3.09,-36.13
240226,MARYNEAL 2 1,240242,LORAINE 3 1,1,Closed,Line,NO,-421.8,35.6,423.3,1092.9,38.9,1.14,-5.13
150266,KELLER 6 2,150265,KELLER 6 1,2,Closed,Transformer,YES,-422.6,-20.6,423.1,721.8,59.8,1.55,58.68
150266,KELLER 6 2,150265,KELLER 6 1,1,Closed,Transformer,YES,-422.6,-20.6,423.1,721.8,59.8,1.55,58.68
120440,ELMENDORF 11 1,120437,ADKINS 6 1,1,Closed,Line,NO,-421.2,30.6,422.3,1089.9,38.8,0.40,-4.35
111172,SUGAR LAND 75 2,111171,SUGAR LAND 75 1,2,Closed,Transformer,YES,-420.8,-27.4,421.7,700.0,61.5,0.90,59.52
111172,SUGAR LAND 75 2,111171,SUGAR LAND 75 1,1,Closed,Transformer,YES,-420.8,-27.4,421.7,700.0,61.5,0.90,59.52
190104,FLUVANNA 1 1,190112,IRA 3 1,1,Closed,Line,NO,418.8,-47.1,421.5,1118.4,37.7,1.06,-9.72
150530,MUENSTER 6 2,150529,MUENSTER 6 1,1,Closed,Transformer,YES,-416.7,63.4,421.5,800.0,52.7,0.73,46.34
111036,CYPRESS 45 2,111035,CYPRESS 45 1,2,Closed,Transformer,YES,-418.6,-39.3,420.4,800.0,53.4,0.74,40.62
111036,CYPRESS 45 2,111035,CYPRESS 45 1,1,Closed,Transformer,YES,-418.6,-39.3,420.4,800.0,53.4,0.74,40.62
270206,SEGUIN 10 1,270211,SAN MARCOS 7 1,1,Closed,Line,NO,417.0,-22.8,417.6,1198.4,34.9,0.94,-6.27
110944,ROSENBERG 4 2,110943,ROSENBERG 4 1,2,Closed,Transformer,YES,-414.5,-49.3,417.5,542.5,78.2,0.65,37.41
110944,ROSENBERG 4 2,110943,ROSENBERG 4 1,1,Closed,Transformer,YES,-414.5,-49.3,417.5,542.5,78.2,0.65,37.41
150487,POOLVILLE 2 1,150479,PERRIN 2 1,2,Closed,Line,NO,-415.1,-5.7,415.1,1387.8,29.9,0.41,1.57
150487,POOLVILLE 2 1,150479,PERRIN 2 1,1,Closed,Line,NO,-415.1,-5.7,415.1,1387.8,29.9,0.41,1.57
250345,REKLAW 4 1,250361,LONG BRANCH 3 1,1,Closed,Line,NO,-412.5,40.4,414.5,1160.9,35.9,2.11,-2.39
150440,GLEN ROSE 5 1,210090,HICO 1 1,2,Closed,Line,NO,-412.0,1.5,412.0,1438.2,28.8,2.75,-6.23
150440,GLEN ROSE 5 1,210090,HICO 1 1,1,Closed,Line,NO,-412.0,1.5,412.0,1438.2,28.8,2.75,-6.23
150367,MINERAL WELLS 3 1,150434,GORDON 3 1,1,Closed,Line,NO,-406.1,62.0,410.8,1327.3,31.1,1.20,-6.36
150367,MINERAL WELLS 3 1,150434,GORDON 3 1,2,Closed,Line,NO,-406.1,62.0,410.8,1327.3,31.1,1.20,-6.36
210317,BUCHANAN DAM 2 1,140334,HORSESHOE BAY 5 1,1,Closed,Line,NO,-409.3,27.0,410.2,1212.5,33.9,1.24,1.17
111236,LIVERPOOL 5 2,111235,LIVERPOOL 5 1,2,Closed,Transformer,YES,-408.8,-29.0,409.8,550.0,75.6,0.67,44.83
111236,LIVERPOOL 5 2,111235,LIVERPOOL 5 1,1,Closed,Transformer,YES,-408.8,-29.0,409.8,550.0,75.6,0.67,44.83
150426,GRAHAM 3 1,150503,BRYSON 2 1,2,Closed,Line,NO,399.6,-86.8,408.9,1376.5,29.7,1.13,-10.06
150426,GRAHAM 3 1,150503,BRYSON 2 1,1,Closed,Line,NO,399.6,-86.8,408.9,1376.5,29.7,1.13,-10.06
170168,WYLIE 1 1,170517,SUNNYVALE 6 1,2,Closed,Line,NO,-407.7,21.3,408.3,1295.7,31.6,1.13,-0.36
170168,WYLIE 1 1,170517,SUNNYVALE 6 1,1,Closed,Line,NO,-407.7,21.3,408.3,1295.7,31.6,1.13,-0.36
111389,WHARTON 4 1,111390,WHARTON 4 2,1,Closed,Transformer,YES,-406.9,22.8,407.5,614.2,66.4,0.69,36.95
240226,MARYNEAL 2 1,240257,STERLING CITY 2 1,1,Closed,Line,NO,-401.9,24.6,402.7,1524.3,26.8,1.85,-34.13
180026,LAREDO 20 1,180129,MIRANDO CITY 7 1,1,Closed,Line,NO,-400.2,11.6,400.4,1121.1,35.9,1.92,-5.34
130329,ENNIS 6 1,260206,VENUS 3 1,1,Closed,Line,NO,-395.9,45.0,398.4,1229.0,32.7,1.60,-12.71
250257,JACKSONVILLE 4 1,250345,REKLAW 4 1,1,Closed,Line,NO,-393.9,27.2,394.8,1091.7,36.3,1.24,-3.03
110418,CHANNELVIEW 5 2,110417,CHANNELVIEW 5 1,2,Closed,Transformer,YES,-393.3,5.9,393.4,531.9,74.5,0.95,46.80
110418,CHANNELVIEW 5 2,110417,CHANNELVIEW 5 1,1,Closed,Transformer,YES,-393.3,5.9,393.4,531.9,74.5,0.95,46.80
140214,MANCHACA 7 2,140213,MANCHACA 7 1,1,Closed,Transformer,YES,-392.0,-18.1,392.4,700.0,56.7,0.67,40.71
140214,MANCHACA 7 2,140213,MANCHACA 7 1,2,Closed,Transformer,YES,-392.0,-18.1,392.4,700.0,56.7,0.67,40.71
150460,JOSHUA 7 1,150430,KENNEDALE 8 1,1,Closed,Line,NO,388.6,-53.5,392.3,1300.0,30.2,1.40,-47.48
250224,TYLER 13 2,250223,TYLER 13 1,2,Closed,Transformer,YES,-387.2,59.4,391.7,650.0,60.3,0.56,30.41
250224,TYLER 13 2,250223,TYLER 13 1,1,Closed,Transformer,YES,-387.2,59.4,391.7,650.0,60.3,0.56,30.41
120416,UNIVERSAL CITY 13 2,120415,UNIVERSAL CITY 13 1,2,Closed,Transformer,YES,-389.9,-37.0,391.7,530.5,75.2,0.55,44.01
120416,UNIVERSAL CITY 13 2,120415,UNIVERSAL CITY 13 1,1,Closed,Transformer,YES,-389.9,-37.0,391.7,530.5,75.2,0.55,44.01
150430,KENNEDALE 8 1,150431,KENNEDALE 8 2,1,Closed,Transformer,YES,-374.8,108.5,390.2,575.8,67.8,0.46,29.55
160271,PORTLAND 3 1,160188,CORPUS CHRISTI 27 1,1,Closed,Line,NO,-389.8,5.4,389.9,1199.5,32.6,0.52,-8.64
160279,RIVIERA 6 1,160261,ARMSTRONG 2 1,1,Closed,Line,NO,-389.1,18.5,389.5,1081.9,36.2,1.23,-7.74
120468,ADKINS 8 1,120494,SOMERSET 3 1,1,Closed,Line,NO,387.8,-12.4,388.0,1133.9,34.2,1.21,-23.99
250218,HENDERSON 6 2,250217,HENDERSON 6 1,1,Closed,Transformer,YES,-385.1,40.6,387.2,621.5,62.3,0.51,36.47
250218,HENDERSON 6 2,250217,HENDERSON 6 1,2,Closed,Transformer,YES,-385.1,40.6,387.2,621.5,62.3,0.51,36.47
140338,DEL VALLE 10 1,140303,MANOR 7 1,1,Closed,Line,NO,384.4,-21.1,385.0,1228.2,31.3,0.64,0.45
170521,LAVON 5 2,170520,LAVON 5 1,2,Closed,Transformer,YES,-383.5,5.0,383.5,547.7,70.3,0.42,32.22
170521,LAVON 5 2,170520,LAVON 5 1,1,Closed,Transformer,YES,-383.5,5.0,383.5,547.7,70.3,0.42,32.22
240302,BARNHART 1 1,240318,OZONA 4 1,1,Closed,Line,NO,-382.7,6.2,382.8,1244.1,31.1,2.81,-21.35
250345,REKLAW 4 1,250347,REKLAW 4 3,1,Closed,Transformer,YES,-378.8,41.0,381.0,652.6,58.4,0.42,27.78
140329,BASTROP 5 1,140353,BASTROP 6 1,1,Closed,Line,NO,-378.3,43.4,380.8,1108.3,34.4,0.03,-0.09
240234,ABILENE 7 1,240231,ABILENE 6 1,1,Closed,Line,NO,379.9,-22.2,380.5,1111.0,34.3,0.99,-1.13
260207,VENUS 3 2,260206,VENUS 3 1,1,Closed,Transformer,YES,-378.6,-24.3,379.4,526.6,73.1,0.67,40.04
260207,VENUS 3 2,260206,VENUS 3 1,2,Closed,Transformer,YES,-378.6,-24.3,379.4,526.6,73.1,0.67,40.04
110884,FRESNO 2 2,110883,FRESNO 2 1,2,Closed,Transformer,YES,-378.6,-0.9,378.6,533.3,72.0,1.29,54.50
110884,FRESNO 2 2,110883,FRESNO 2 1,1,Closed,Transformer,YES,-378.6,-0.9,378.6,533.3,72.0,1.29,54.50
140213,MANCHACA 7 1,140338,DEL VALLE 10 1,1,Closed,Line,NO,-378.2,10.3,378.3,1294.0,29.3,0.70,-11.46
200167,EDINBURG 15 1,200029,MISSION 1 1,1,Closed,Line,NO,374.5,-52.5,378.2,1049.7,36.0,0.79,-5.25
120447,PEARSALL 6 1,120031,RIO MEDINA 2 1,1,Closed,Line,NO,378.0,-10.9,378.2,1119.1,33.8,2.11,-33.78
240012,JUNCTION 2 1,270001,STONEWALL 2 1,2,Closed,Line,NO,376.4,-33.9,378.0,1316.7,28.7,5.59,-33.94
240012,JUNCTION 2 1,270001,STONEWALL 2 1,1,Closed,Line,NO,376.4,-33.9,378.0,1316.7,28.7,5.59,-33.94
111067,SPRING 32 1,111317,CHANNELVIEW 14 1,1,Closed,Line,NO,-376.0,-30.0,377.2,1210.1,31.2,1.20,-15.50
170479,SHERMAN 4 1,170562,SHERMAN 5 1,1,Closed,Line,NO,-254.1,276.9,375.8,1066.2,35.5,0.18,-3.37
130350,DUNCANVILLE 14 1,260105,COPPELL 10 1,1,Closed,Line,NO,341.0,-157.9,375.8,1283.2,29.3,1.15,-8.79
111294,TEXAS CITY 8 2,111293,TEXAS CITY 8 1,1,Closed,Transformer,YES,-373.8,-35.2,375.5,510.9,74.4,0.39,31.13
111294,TEXAS CITY 8 2,111293,TEXAS CITY 8 1,2,Closed,Transformer,YES,-373.8,-35.2,375.5,510.9,74.4,0.39,31.13
240308,ELDORADO 4 1,240315,BARNHART 2 1,1,Closed,Line,NO,-369.9,52.2,373.6,1277.0,29.7,2.26,-18.83
220189,GOLDSMITH 4 1,220141,ODESSA 18 1,1,Closed,Line,NO,359.4,-82.0,368.6,1200.2,30.7,1.69,-38.29
140373,WEST POINT 3 2,140372,WEST POINT 3 1,2,Closed,Transformer,YES,-364.6,36.9,366.5,524.4,69.9,0.25,16.41
140373,WEST POINT 3 2,140372,WEST POINT 3 1,1,Closed,Transformer,YES,-364.6,36.9,366.5,524.4,69.9,0.25,16.41
230258,DONIE 3 2,230257,DONIE 3 1,1,Closed,Transformer,YES,-363.1,41.5,365.4,550.0,66.4,0.45,31.45
120352,BULVERDE 6 2,120351,BULVERDE 6 1,2,Closed,Transformer,YES,-362.9,-38.8,365.0,553.7,66.4,0.28,18.43
120352,BULVERDE 6 2,120351,BULVERDE 6 1,1,Closed,Transformer,YES,-362.9,-38.8,365.0,553.7,66.4,0.28,18.43
240302,BARNHART 1 1,240308,ELDORADO 4 1,1,Closed,Line,NO,357.0,-62.9,362.5,1302.7,27.8,2.58,-31.53
240302,BARNHART 1 1,240308,ELDORADO 4 1,2,Closed,Line,NO,357.0,-62.9,362.5,1302.7,27.8,2.58,-31.53
130330,ENNIS 6 2,130329,ENNIS 6 1,1,Closed,Transformer,YES,-362.0,5.5,362.1,524.3,69.5,0.68,42.03
130330,ENNIS 6 2,130329,ENNIS 6 1,2,Closed,Transformer,YES,-362.0,5.5,362.1,524.3,69.5,0.68,42.03
120462,ADKINS 7 1,120463,ADKINS 7 2,1,Closed,Transformer,YES,-362.0,0.8,362.0,572.3,63.4,0.31,23.06
220100,MIDLAND 13 2,220099,MIDLAND 13 1,1,Closed,Transformer,YES,-361.0,-2.6,361.0,450.0,80.7,0.48,30.90
120148,BOERNE 5 1,240012,JUNCTION 2 1,1,Closed,Line,NO,-359.5,-26.9,360.5,1255.1,29.1,4.87,-58.99
111235,LIVERPOOL 5 1,111279,TEXAS CITY 7 1,1,Closed,Line,NO,349.3,-85.3,359.6,1067.2,33.7,0.85,-13.51
210145,HEWITT 3 2,210144,HEWITT 3 1,2,Closed,Transformer,YES,-358.6,-1.1,358.6,554.8,64.9,0.48,27.66
210145,HEWITT 3 2,210144,HEWITT 3 1,1,Closed,Transformer,YES,-358.6,-1.1,358.6,554.8,64.9,0.48,27.66
150497,OLNEY 2 1,150500,WINDTHORST 2 1,1,Closed,Line,NO,-351.5,65.6,357.5,1500.0,23.9,2.35,12.60
150430,KENNEDALE 8 1,150433,KENNEDALE 8 4,1,Closed,Transformer,YES,-340.3,104.6,356.0,560.4,63.5,0.41,25.67
220088,ODESSA 12 1,220161,ODESSA 19 2,1,Closed,Line,NO,-355.7,5.3,355.7,450.0,79.7,2.55,17.27
130357,FORNEY 3 1,130360,FORNEY 3 4,1,Closed,Transformer,YES,-351.7,52.2,355.6,563.3,63.1,0.23,12.96
120151,KERRVILLE 4 1,240012,JUNCTION 2 1,1,Closed,Line,NO,-354.7,0.1,354.7,1238.2,29.0,4.02,-9.93
120437,ADKINS 6 1,120439,ADKINS 6 3,1,Closed,Transformer,YES,-353.3,4.7,353.3,563.9,62.8,0.39,26.91
170218,FRISCO 5 1,260105,COPPELL 10 1,2,Closed,Line,NO,-352.5,-18.6,353.0,1308.9,27.0,1.05,-3.75
170218,FRISCO 5 1,260105,COPPELL 10 1,1,Closed,Line,NO,-352.5,-18.6,353.0,1308.9,27.0,1.05,-3.75
130357,FORNEY 3 1,170520,LAVON 5 1,1,Closed,Line,NO,352.5,15.3,352.8,1150.8,30.7,1.26,-9.84
110585,KATY 81 1,110943,ROSENBERG 4 1,1,Closed,Line,NO,-347.4,45.6,350.4,1163.0,30.3,0.83,-9.35
130367,FERRIS 3 1,150341,KENNEDALE 7 1,1,Closed,Line,NO,-349.2,22.4,349.9,1186.4,30.0,1.48,-39.90
130328,WAXAHACHIE 5 2,130327,WAXAHACHIE 5 1,1,Closed,Transformer,YES,-346.3,-20.3,346.9,500.8,69.9,0.36,29.87
130328,WAXAHACHIE 5 2,130327,WAXAHACHIE 5 1,2,Closed,Transformer,YES,-346.3,-20.3,346.9,500.8,69.9,0.36,29.87
150342,KENNEDALE 7 2,150341,KENNEDALE 7 1,2,Closed,Transformer,YES,-346.2,-15.6,346.5,489.6,71.9,0.66,43.65
150342,KENNEDALE 7 2,150341,KENNEDALE 7 1,1,Closed,Transformer,YES,-346.2,-15.6,346.5,489.6,71.9,0.66,43.65
160092,ALICE 5 1,160299,MATHIS 4 1,1,Closed,Line,NO,344.1,-41.2,346.5,1066.7,32.5,1.50,-25.25
190188,UMBARGER 5 1,190163,UMBARGER 4 1,1,Closed,Line,NO,-344.8,25.6,345.8,1116.0,31.1,0.51,-8.22
111346,DEER PARK 14 1,111310,PASADENA 7 1,1,Closed,Line,NO,337.5,54.9,342.0,1279.1,26.8,0.11,-4.89
111346,DEER PARK 14 1,111310,PASADENA 7 1,2,Closed,Line,NO,337.5,54.9,342.0,1279.1,26.8,0.11,-4.89
140213,MANCHACA 7 1,270211,SAN MARCOS 7 1,1,Closed,Line,NO,-339.7,36.7,341.7,1225.5,28.2,1.43,-18.51
190058,CHILDRESS 2 1,190143,SOUTH PLAINS 1 1,2,Closed,Line,NO,-341.4,8.9,341.5,1305.6,26.7,3.79,-39.05
190058,CHILDRESS 2 1,190143,SOUTH PLAINS 1 1,1,Closed,Line,NO,-341.4,8.9,341.5,1305.6,26.7,3.79,-39.05
120471,ELMENDORF 12 1,120440,ELMENDORF 11 1,1,Closed,Line,NO,216.0,260.2,338.2,1122.3,30.1,0.01,-0.18
110441,SEABROOK 1 2,110440,SEABROOK 1 1,1,Closed,Transformer,YES,-334.7,-40.0,337.1,496.7,69.1,0.54,33.58
110441,SEABROOK 1 2,110440,SEABROOK 1 1,2,Closed,Transformer,YES,-334.7,-40.0,337.1,496.7,69.1,0.54,33.58
111323,GALENA PARK 21 1,110742,HUMBLE 9 1,1,Closed,Line,NO,333.5,43.8,336.4,1147.2,29.6,0.77,-22.13
270154,SAN MARCOS 2 2,270153,SAN MARCOS 2 1,1,Closed,Transformer,YES,-331.5,-39.7,333.8,510.4,66.1,0.42,21.69
270154,SAN MARCOS 2 2,270153,SAN MARCOS 2 1,2,Closed,Transformer,YES,-331.5,-39.7,333.8,510.4,66.1,0.42,21.69
130329,ENNIS 6 1,250352,TRINIDAD 5 1,1,Closed,Line,NO,-329.5,26.3,330.6,1400.0,23.8,3.07,-1.77
111363,WHARTON 3 2,111362,WHARTON 3 1,1,Closed,Transformer,YES,-326.8,-42.2,329.5,494.5,67.3,0.34,18.28
111363,WHARTON 3 2,111362,WHARTON 3 1,2,Closed,Transformer,YES,-326.8,-42.2,329.5,494.5,67.3,0.34,18.28
240262,BLACKWELL 2 1,240251,SILVER 2 1,1,Closed,Line,NO,-329.3,-7.6,329.4,1259.9,26.3,1.36,-24.93
170219,FRISCO 5 2,170218,FRISCO 5 1,2,Closed,Transformer,YES,-327.4,-17.5,327.9,535.1,62.1,0.63,36.67
170219,FRISCO 5 2,170218,FRISCO 5 1,1,Closed,Transformer,YES,-327.4,-17.5,327.9,535.1,62.1,0.63,36.67
110484,CLUTE 1 1,111328,CLUTE 6 1,1,Closed,Line,NO,-321.4,-61.0,327.1,550.0,60.0,1.39,8.23
210347,COMANCHE 4 1,240231,ABILENE 6 1,1,Closed,Line,NO,-326.5,19.0,327.1,1199.8,28.1,3.25,-52.48
240251,SILVER 2 1,240273,STERLING CITY 3 1,1,Closed,Line,NO,-323.2,49.9,327.0,1260.3,26.3,0.63,-20.13
200171,EDINBURG 16 1,200167,EDINBURG 15 1,1,Closed,Line,NO,316.0,-81.4,326.3,1150.4,28.4,0.04,-1.46
240166,DYESS AFB 9 1,240231,ABILENE 6 1,1,Closed,Line,NO,324.1,-24.4,325.0,1161.6,28.0,1.35,-6.58
160256,INGLESIDE 4 1,160271,PORTLAND 3 1,1,Closed,Line,NO,324.5,-18.4,325.0,1137.5,28.6,0.51,-15.24
130143,DUNCANVILLE 13 1,260120,CEDAR HILL 4 2,2,Closed,Line,NO,-322.8,32.8,324.5,500.0,65.3,3.59,19.88
130143,DUNCANVILLE 13 1,260120,CEDAR HILL 4 2,1,Closed,Line,NO,-322.8,32.8,324.5,500.0,65.3,3.59,19.88
190194,CROWELL 2 1,190196,CROWELL 2 3,1,Closed,Transformer,YES,-301.8,115.9,323.3,556.1,58.1,0.34,19.84
210323,WHITNEY 4 1,210326,WHITNEY 5 1,1,Closed,Line,NO,-301.7,114.6,322.7,1189.7,27.2,0.05,-1.02
170517,SUNNYVALE 6 1,170519,SUNNYVALE 6 3,1,Closed,Transformer,YES,-317.5,33.7,319.2,559.3,57.1,0.33,21.68
210306,GATESVILLE 7 1,210171,KILLEEN 3 1,1,Closed,Line,NO,314.8,42.5,317.6,1145.2,27.8,1.20,-10.27
120437,ADKINS 6 1,120438,ADKINS 6 2,1,Closed,Transformer,YES,-317.2,3.1,317.2,573.1,55.6,0.43,25.36
130357,FORNEY 3 1,130359,FORNEY 3 3,1,Closed,Transformer,YES,-312.8,50.7,316.9,563.8,56.2,0.19,11.50
180135,LOPENO 3 1,180129,MIRANDO CITY 7 1,1,Closed,Line,NO,309.2,-59.9,315.0,987.0,31.9,2.09,-43.21
110928,WILLIS 6 1,110972,SPRING 17 1,1,Closed,Line,NO,305.1,-62.9,311.5,1096.8,28.4,1.08,-11.64
150497,OLNEY 2 1,150426,GRAHAM 3 1,1,Closed,Line,NO,309.6,28.8,311.0,1303.1,23.9,0.86,-10.80
190191,SNYDER 2 1,190104,FLUVANNA 1 1,1,Closed,Line,NO,-310.9,5.5,311.0,1100.0,28.3,0.54,-9.08
240180,GOODFELLOW AFB 9 1,240257,STERLING CITY 2 1,1,Closed,Line,NO,-309.8,21.6,310.5,1213.6,26.3,1.96,-45.61
160235,TIVOLI 5 2,160234,TIVOLI 5 1,1,Closed,Transformer,YES,-306.8,36.7,309.0,443.9,69.6,0.45,22.77
190160,LOCKNEY 3 1,190170,LOCKNEY 4 1,1,Closed,Line,NO,-306.9,35.1,308.9,1119.8,27.7,0.46,-6.53
220157,IRAAN 4 1,220204,MC CAMEY 3 1,2,Closed,Line,NO,-307.4,12.1,307.7,1288.7,24.0,0.37,-15.03
220157,IRAAN 4 1,220204,MC CAMEY 3 1,1,Closed,Line,NO,-307.4,12.1,307.7,1288.7,24.0,0.37,-15.03
190084,AMARILLO 12 1,190207,WILDORADO 2 1,1,Closed,Line,NO,-304.0,32.6,305.7,1101.2,28.1,0.83,-20.70
220161,ODESSA 19 2,220160,ODESSA 19 1,2,Closed,Transformer,YES,-304.4,-20.9,305.1,464.4,66.1,0.29,17.46
220161,ODESSA 19 2,220160,ODESSA 19 1,1,Closed,Transformer,YES,-304.4,-20.9,305.1,464.4,66.1,0.29,17.46
140334,HORSESHOE BAY 5 1,270001,STONEWALL 2 1,1,Closed,Line,NO,-303.5,9.7,303.6,1188.2,25.8,1.09,-20.90
250218,HENDERSON 6 2,250130,HENDERSON 3 1,1,Closed,Line,NO,300.7,-36.5,302.9,480.2,63.1,1.85,8.20
110127,BAY CITY 3 2,110126,BAY CITY 3 1,2,Closed,Transformer,YES,-300.4,-35.4,302.5,494.0,61.7,0.23,15.70
110127,BAY CITY 3 2,110126,BAY CITY 3 1,1,Closed,Transformer,YES,-300.4,-35.4,302.5,494.0,61.7,0.23,15.70
150521,RAINBOW 5 1,150525,RAINBOW 5 5,1,Closed,Transformer,YES,-283.7,104.2,302.2,553.0,54.6,0.39,15.80
150540,DENTON 2 2,170556,DENTON 10 1,1,Closed,Line,NO,302.1,-4.7,302.2,500.0,60.4,3.32,15.05
150540,DENTON 2 2,170556,DENTON 10 1,2,Closed,Line,NO,302.1,-4.7,302.2,500.0,60.4,3.32,15.05
230283,SHIRO 3 1,230284,SHIRO 3 2,1,Closed,Transformer,YES,-297.0,-53.9,301.9,560.3,54.5,0.28,15.53
150521,RAINBOW 5 1,150524,RAINBOW 5 4,1,Closed,Transformer,YES,-282.5,105.3,301.5,552.4,54.6,0.29,17.10
240208,TRENT 1 1,240237,NOLAN 4 1,1,Closed,Line,NO,279.3,107.6,299.3,1281.4,23.7,0.31,-11.99
