Bus
Number,Substation Latitude,Substation Longitude,Area Num,Sub Name,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num
140359,30.1479000,-97.2714000,6,BASTROP 6,BASTROP 6 7,South Central,13.80,1.04000,14.352,6.22,,,145.78,1819,3.57,,0.00,0.00,1
111214,29.4829000,-95.6311000,7,THOMPSONS 6,THOMPSONS 6 8,Coast,13.80,1.04000,14.352,-7.11,,,145.78,831,0.45,,0.00,0.00,1
220159,30.9178000,-102.0867000,1,IRAAN 4,IRAAN 4 3,Far West,13.80,1.04000,14.352,39.02,,,144.66,3708,-1.56,,0.00,0.00,1
250348,31.9399000,-94.9898000,8,REKLAW 4,REKLAW 4 4,East,13.80,1.04000,14.352,0.67,,,144.06,4552,-1.02,,0.00,0.00,1
111341,29.4731000,-95.6244000,7,THOMPSONS 7,THOMPSONS 7 5,Coast,13.80,1.05301,14.532,-8.45,,,143.20,859,57.01,,0.00,0.00,1
111373,29.7516000,-94.9231000,7,BAYTOWN 14,BAYTOWN 14 4,Coast,13.80,1.04000,14.352,-10.97,,,142.33,865,-0.24,,0.00,0.00,1
111315,29.7248000,-95.1765000,7,PASADENA 7,PASADENA 7 6,Coast,13.80,1.03596,14.296,-14.17,,,142.33,854,-6.92,,0.00,0.00,1
111313,29.7248000,-95.1765000,7,PASADENA 7,PASADENA 7 4,Coast,13.80,1.03518,14.286,-13.28,,,142.33,854,-6.92,,0.00,0.00,1
150483,33.1010000,-97.9574000,5,PERRIN 2,PERRIN 2 5,North Central,13.80,1.04000,14.352,-1.57,,,142.33,2193,-12.21,,0.00,0.00,1
200192,26.1954000,-97.4661000,4,RIO HONDO 4,RIO HONDO 4 3,South,13.80,1.04000,14.352,33.57,,,142.33,3296,-15.09,,0.00,0.00,1
111314,29.7248000,-95.1765000,7,PASADENA 7,PASADENA 7 5,Coast,13.20,1.03382,13.646,-12.44,,,142.33,854,-6.92,,0.00,0.00,1
190124,32.9264000,-101.6478000,1,ODONNELL 2,ODONNELL 2 4,Far West,13.80,1.04000,14.352,39.33,,,142.33,3105,0.18,,0.00,0.00,1
120474,29.2571000,-98.3840000,6,ELMENDORF 12,ELMENDORF 12 4,South Central,13.80,1.04000,14.352,13.70,,,141.47,1257,-1.77,,0.00,0.00,1
150462,32.3995000,-97.4078000,5,JOSHUA 7,JOSHUA 7 3,North Central,22.00,1.04000,22.880,-5.00,,,140.61,2190,7.63,,0.00,0.00,1
190190,34.7696000,-102.0524000,2,UMBARGER 5,UMBARGER 5 3,North,13.80,1.04000,14.352,49.20,,,140.61,3130,-6.60,,0.00,0.00,1
111320,29.8370000,-95.1217000,7,CHANNELVIEW 14,CHANNELVIEW 14 4,Coast,13.80,1.04000,14.352,-13.13,,,140.61,855,12.26,,0.00,0.00,1
160303,27.9551000,-97.3002000,4,GREGORY 4,GREGORY 4 2,South,13.80,1.04482,14.419,25.88,,,140.52,2432,25.55,,0.00,0.00,1
240272,32.7684000,-99.4228000,5,LUEDERS 2,LUEDERS 2 3,North Central,13.80,1.04000,14.352,15.40,,,140.00,4205,-2.51,,0.00,0.00,1
220144,31.8403000,-102.3264000,1,ODESSA 18,ODESSA 18 4,Far West,24.00,1.04000,24.960,35.10,,,139.75,3703,-0.08,,0.00,0.00,1
111319,29.8370000,-95.1217000,7,CHANNELVIEW 14,CHANNELVIEW 14 3,Coast,13.80,1.02820,14.189,-12.90,,,139.75,855,-31.65,,0.00,0.00,1
140339,30.2099000,-97.6129000,6,DEL VALLE 10,DEL VALLE 10 2,South Central,13.80,1.04000,14.352,5.18,,,138.88,1816,-1.93,,0.00,0.00,1
150502,33.4931000,-98.5819000,2,WINDTHORST 2,WINDTHORST 2 3,North,20.00,1.04000,20.800,8.63,,,138.88,2199,-6.55,,0.00,0.00,1
190149,35.2770000,-102.6828000,2,ADRIAN 1,ADRIAN 1 2,North,13.80,1.04000,14.352,57.14,,,138.88,3115,-0.46,,0.00,0.00,1
170555,33.6308000,-95.5900000,2,PARIS 7,PARIS 7 8,North,13.80,1.04000,14.352,-12.94,,,138.88,2870,-3.71,,0.00,0.00,1
270212,29.7807000,-97.9894000,6,SAN MARCOS 7,SAN MARCOS 7 2,South Central,13.80,1.04004,14.352,5.12,,,138.74,4892,35.61,,0.00,0.00,1
190106,32.9480000,-101.1478000,3,FLUVANNA 1,FLUVANNA 1 3,West,13.80,1.04000,14.352,34.15,,,138.02,3098,-5.10,,0.00,0.00,1
240296,31.3603000,-99.5514000,3,DOOLE 1,DOOLE 1 2,West,13.80,1.04000,14.352,14.85,,,138.02,4214,-14.81,,0.00,0.00,1
130365,32.7563000,-96.4916000,5,FORNEY 3,FORNEY 3 9,North Central,13.80,1.04000,14.352,-14.48,,,137.16,1571,-0.46,,0.00,0.00,1
130363,32.7563000,-96.4916000,5,FORNEY 3,FORNEY 3 7,North Central,13.80,1.04000,14.352,-14.47,,,137.16,1571,-1.19,,0.00,0.00,1
130362,32.7563000,-96.4916000,5,FORNEY 3,FORNEY 3 6,North Central,13.80,1.04000,14.352,-13.85,,,137.16,1571,0.17,,0.00,0.00,1
190198,32.8752000,-101.2090000,1,FLUVANNA 4,FLUVANNA 4 2,Far West,13.80,1.04000,14.352,38.21,,,136.29,3133,-3.18,,0.00,0.00,1
120473,29.2571000,-98.3840000,6,ELMENDORF 12,ELMENDORF 12 3,South Central,13.80,1.03154,14.235,13.94,,,135.98,1257,-30.92,,0.00,0.00,1
220219,30.9602000,-103.3067000,1,SARAGOSA 2,SARAGOSA 2 2,Far West,13.80,1.04000,14.352,45.42,,,135.86,3728,-34.11,,0.00,0.00,1
160191,27.8194000,-97.4192000,4,CORPUS CHRISTI 27,CORPUS CHRISTI 27 4,South,13.80,1.03852,14.332,26.45,,,135.43,2401,-10.09,,0.00,0.00,1
160206,27.6065000,-97.3117000,4,CORPUS CHRISTI 28,CORPUS CHRISTI 28 4,South,18.00,1.04114,18.740,27.99,,,135.43,2404,3.94,,0.00,0.00,1
160190,27.8194000,-97.4192000,4,CORPUS CHRISTI 27,CORPUS CHRISTI 27 3,South,18.00,1.04000,18.720,26.10,,,135.43,2401,-1.57,,0.00,0.00,1
160207,27.6065000,-97.3117000,4,CORPUS CHRISTI 28,CORPUS CHRISTI 28 5,South,13.80,1.04000,14.352,27.06,,,135.43,2404,-0.55,,0.00,0.00,1
190159,32.9320000,-101.1436000,3,FLUVANNA 3,FLUVANNA 3 2,West,24.00,1.03936,24.945,37.67,,,134.05,3119,-0.63,,0.00,0.00,1
230286,30.5924000,-95.9178000,8,SHIRO 3,SHIRO 3 4,East,13.80,1.04000,14.352,-5.97,,,133.71,3997,0.36,,0.00,0.00,1
270217,29.6244000,-98.1419000,6,MARION 2,MARION 2 2,South Central,24.00,1.04000,24.960,9.85,,,132.95,4893,14.48,,0.00,0.00,1
270209,29.5931000,-97.9732000,6,SEGUIN 10,SEGUIN 10 4,South Central,13.80,1.04045,14.358,7.92,,,132.84,4891,9.91,,0.00,0.00,1
270210,29.5931000,-97.9732000,6,SEGUIN 10,SEGUIN 10 5,South Central,24.00,1.04000,24.960,7.97,,,132.84,4891,7.75,,0.00,0.00,1
230282,31.0920000,-96.6950000,8,BREMOND 4,BREMOND 4 6,East,13.80,1.04000,14.352,13.76,,,131.98,3996,-4.28,,0.00,0.00,1
170554,33.6308000,-95.5900000,2,PARIS 7,PARIS 7 7,North,13.80,1.04000,14.352,-12.55,,,131.98,2870,-2.22,,0.00,0.00,1
210341,31.0559000,-97.3172000,5,TEMPLE 7,TEMPLE 7 7,North Central,13.80,1.04000,14.352,5.82,,,131.77,3576,15.84,,0.00,0.00,1
240210,32.4302000,-100.2357000,3,TRENT 1,TRENT 1 3,West,13.80,1.04000,14.352,23.14,,,131.12,4184,-30.33,,0.00,0.00,1
230281,31.0920000,-96.6950000,8,BREMOND 4,BREMOND 4 5,East,13.80,1.04000,14.352,13.55,,,131.12,3996,-4.17,,0.00,0.00,1
150490,33.0583000,-97.9103000,5,POOLVILLE 2,POOLVILLE 2 4,North Central,13.80,1.04000,14.352,-2.31,,,131.04,2194,-6.71,,0.00,0.00,1
190182,34.0604000,-101.1876000,2,FLOYDADA 2,FLOYDADA 2 5,North,13.80,1.04000,14.352,37.24,,,130.43,3127,1.77,,0.00,0.00,1
140340,30.2099000,-97.6129000,6,DEL VALLE 10,DEL VALLE 10 3,South Central,13.80,1.04000,14.352,4.61,,,130.26,1816,-2.72,,0.00,0.00,1
220178,30.8073000,-102.3556000,1,IRAAN 5,IRAAN 5 2,Far West,13.80,1.04000,14.352,46.13,,,129.39,3714,-3.37,,0.00,0.00,1
180119,27.5762000,-98.9053000,4,OILTON 5,OILTON 5 2,South,18.00,1.04000,18.720,26.72,,,129.39,2987,-24.32,,0.00,0.00,1
160260,27.8828000,-97.2428000,4,INGLESIDE 4,INGLESIDE 4 5,South,13.80,1.03940,14.344,27.46,,,129.39,2417,-1.74,,0.00,0.00,1
150505,33.2059000,-98.3651000,5,BRYSON 2,BRYSON 2 3,North Central,13.80,1.04000,14.352,1.68,,,129.39,2200,-8.76,,0.00,0.00,1
240307,31.1125000,-100.0281000,3,EDEN 2,EDEN 2 3,West,13.80,1.04000,14.352,22.03,,,129.39,4218,-27.56,,0.00,0.00,1
210346,31.3834000,-98.4667000,5,GOLDTHWAITE 6,GOLDTHWAITE 6 5,North Central,22.00,1.03572,22.786,10.36,,,129.39,3577,-37.68,,0.00,0.00,1
220199,32.0692000,-102.5856000,1,GOLDSMITH 5,GOLDSMITH 5 3,Far West,13.80,1.04000,14.352,27.10,,,129.39,3721,4.91,,0.00,0.00,1
190169,34.4323000,-101.2372000,2,SILVERTON 1,SILVERTON 1 2,North,13.80,1.04000,14.352,41.98,,,129.39,3123,-10.01,,0.00,0.00,1
190134,35.2053000,-101.4342000,2,PANHANDLE 5,PANHANDLE 5 2,North,13.80,1.04000,14.352,54.60,,,129.39,3109,-11.63,,0.00,0.00,1
190118,33.7522000,-100.9674000,2,MCADOO 1,MCADOO 1 2,North,18.00,1.04000,18.720,37.71,,,129.39,3103,-5.71,,0.00,0.00,1
150520,33.6282000,-99.4112000,2,SEYMOUR 3,SEYMOUR 3 2,North,24.00,1.04000,24.960,12.20,,,129.39,2206,-10.90,,0.00,0.00,1
190167,33.6460000,-99.5329000,2,GOREE 1,GOREE 1 2,North,24.00,1.04000,24.960,15.29,,,129.39,3122,-9.53,,0.00,0.00,1
240282,31.0855000,-100.6788000,3,KNICKERBOCKER 7,KNICKERBOCKER 7 2,West,13.80,1.04000,14.352,25.11,,,129.39,4209,-14.56,,0.00,0.00,1
220234,31.2418000,-102.2903000,1,MC CAMEY 6,MC CAMEY 6 2,Far West,13.80,1.04354,14.401,44.19,,,129.39,3734,9.59,,0.00,0.00,1
240260,31.9520000,-101.0189000,3,STERLING CITY 2,STERLING CITY 2 4,West,13.80,1.04000,14.352,29.30,,,128.96,4202,-13.17,,0.00,0.00,1
150486,33.1010000,-97.9574000,5,PERRIN 2,PERRIN 2 8,North Central,13.80,1.04000,14.352,-1.23,,,128.81,2193,-9.40,,0.00,0.00,1
240291,29.7276000,-100.7943000,4,DEL RIO 10,DEL RIO 10 2,South,13.80,1.04609,14.436,20.56,,,128.79,4212,-46.52,,0.00,0.00,1
140362,30.1458000,-97.5500000,6,DEL VALLE 11,DEL VALLE 11 3,South Central,18.00,1.04000,18.720,6.60,,,128.53,1820,-2.61,,0.00,0.00,1
140363,30.1458000,-97.5500000,6,DEL VALLE 11,DEL VALLE 11 4,South Central,22.00,1.04000,22.880,6.65,,,128.53,1820,-2.68,,0.00,0.00,1
250371,31.8908000,-96.1131000,8,FAIRFIELD 5,FAIRFIELD 5 6,East,13.80,1.04000,14.352,-2.27,,,128.53,4556,-4.85,,0.00,0.00,1
200174,26.3418000,-98.1758000,4,EDINBURG 16,EDINBURG 16 4,South,13.80,1.04000,14.352,35.04,,,128.53,3290,0.50,,0.00,0.00,1
160259,27.8828000,-97.2428000,4,INGLESIDE 4,INGLESIDE 4 4,South,18.00,1.03992,18.718,26.45,,,128.23,2417,-1.74,,0.00,0.00,1
190177,34.0383000,-102.6652000,1,ENOCHS 1,ENOCHS 1 2,Far West,13.80,1.04000,14.352,53.46,,,128.01,3126,-0.25,,0.00,0.00,1
270219,29.6244000,-98.1419000,6,MARION 2,MARION 2 4,South Central,22.00,1.04043,22.890,10.26,,,127.67,4893,12.43,,0.00,0.00,1
270221,29.6244000,-98.1419000,6,MARION 2,MARION 2 6,South Central,18.00,1.04026,18.725,10.24,,,127.67,4893,12.43,,0.00,0.00,1
111347,29.7134000,-95.1345000,7,DEER PARK 14,DEER PARK 14 2,Coast,13.80,1.05224,14.521,-13.23,,,126.90,861,48.64,,0.00,0.00,1
250365,32.0178000,-94.6197000,8,LONG BRANCH 3,LONG BRANCH 3 5,East,18.00,1.04000,18.720,4.88,,,126.81,4555,0.67,,0.00,0.00,1
250363,32.0178000,-94.6197000,8,LONG BRANCH 3,LONG BRANCH 3 3,East,18.00,1.04000,18.720,5.15,,,126.81,4555,1.10,,0.00,0.00,1
150481,33.1010000,-97.9574000,5,PERRIN 2,PERRIN 2 3,North Central,20.00,1.02947,20.589,-2.25,,,126.16,2193,-78.03,,0.00,0.00,1
200172,26.3418000,-98.1758000,4,EDINBURG 16,EDINBURG 16 2,South,13.80,1.03309,14.257,34.51,,,126.14,3290,-27.33,,0.00,0.00,1
130364,32.7563000,-96.4916000,5,FORNEY 3,FORNEY 3 8,North Central,24.00,1.04000,24.960,-14.03,,,125.69,1571,-0.44,,0.00,0.00,1
220195,30.7727000,-102.5058000,1,FORT STOCKTON 3,FORT STOCKTON 3 2,Far West,18.00,1.04000,18.720,44.66,,,125.08,3720,-2.37,,0.00,0.00,1
150478,32.3342000,-97.7317000,5,RAINBOW 4,RAINBOW 4 4,North Central,13.80,1.05550,14.566,-2.24,,,124.96,2192,57.97,,0.00,0.00,1
260213,32.4302000,-97.0537000,5,VENUS 3,VENUS 3 8,North Central,24.00,1.03653,24.877,-7.68,,,124.61,4715,-2.02,,0.00,0.00,1
111340,29.4731000,-95.6244000,7,THOMPSONS 7,THOMPSONS 7 4,Coast,18.00,1.04000,18.720,-8.30,,,123.45,859,3.44,,0.00,0.00,1
160266,28.6503000,-96.5397000,7,POINT COMFORT 6,POINT COMFORT 6 3,Coast,13.80,1.04000,14.352,8.29,,,123.44,2419,12.21,,0.00,0.00,1
150485,33.1010000,-97.9574000,5,PERRIN 2,PERRIN 2 7,North Central,13.80,1.04000,14.352,-1.69,,,123.13,2193,-11.76,,0.00,0.00,1
220183,32.1008000,-101.4514000,1,FORSAN 6,FORSAN 6 2,Far West,13.80,1.04000,14.352,31.15,,,122.92,3716,0.67,,0.00,0.00,1
210328,31.8595000,-97.3586000,5,WHITNEY 5,WHITNEY 5 3,North Central,13.80,1.04000,14.352,3.06,,,121.97,3574,-5.34,,0.00,0.00,1
160249,27.8894000,-97.2584000,4,GREGORY 3,GREGORY 3 3,South,20.00,1.04631,20.926,27.43,,,121.63,2415,21.87,,0.00,0.00,1
111336,29.7732000,-94.9019000,7,BAYTOWN 13,BAYTOWN 13 5,Coast,13.80,1.04000,14.352,-10.92,,,121.52,858,0.46,,0.00,0.00,1
160250,27.8894000,-97.2584000,4,GREGORY 3,GREGORY 3 4,South,13.80,1.04000,14.352,27.56,,,120.77,2415,-0.10,,0.00,0.00,1
140358,30.1479000,-97.2714000,6,BASTROP 6,BASTROP 6 6,South Central,13.80,1.03598,14.296,5.16,,,120.49,1819,-16.70,,0.00,0.00,1
210340,31.0559000,-97.3172000,5,TEMPLE 7,TEMPLE 7 6,North Central,13.80,1.04000,14.352,5.63,,,119.65,3576,15.62,,0.00,0.00,1
130366,32.7563000,-96.4916000,5,FORNEY 3,FORNEY 3 10,North Central,13.80,1.03071,14.224,-14.08,,,119.47,1571,-39.24,,0.00,0.00,1
111374,29.7516000,-94.9231000,7,BAYTOWN 14,BAYTOWN 14 5,Coast,13.80,1.04000,14.352,-11.81,,,119.10,865,-0.89,,0.00,0.00,1
170523,33.0681000,-96.4525000,5,LAVON 5,LAVON 5 4,North Central,13.80,1.04000,14.352,-16.28,,,119.04,2864,23.25,,0.00,0.00,1
160253,27.8139000,-97.4283000,4,CORPUS CHRISTI 31,CORPUS CHRISTI 31 2,South,13.20,1.04000,13.728,26.90,,,118.22,2416,-0.02,,0.00,0.00,1
120446,29.2567000,-98.3825000,6,ELMENDORF 11,ELMENDORF 11 7,South Central,13.80,1.03325,14.259,13.24,,,117.60,1252,-30.92,,0.00,0.00,1
140332,30.1457000,-97.2708000,6,BASTROP 5,BASTROP 5 4,South Central,13.80,1.04000,14.352,5.40,,,117.32,1814,3.23,,0.00,0.00,1
140333,30.1457000,-97.2708000,6,BASTROP 5,BASTROP 5 5,South Central,18.00,1.04000,18.720,6.15,,,117.32,1814,3.10,,0.00,0.00,1
111322,29.8370000,-95.1217000,7,CHANNELVIEW 14,CHANNELVIEW 14 6,Coast,13.80,1.04000,14.352,-12.56,,,117.32,855,8.44,,0.00,0.00,1
150510,34.2900000,-99.3647000,2,ODELL 1,ODELL 1 2,North,13.80,1.04000,14.352,22.96,,,116.80,2202,-1.12,,0.00,0.00,1
240225,32.2909000,-100.4219000,3,MARYNEAL 1,MARYNEAL 1 2,West,13.80,1.04000,14.352,25.96,,,116.45,4190,-5.55,,0.00,0.00,1
111352,29.7134000,-95.1345000,7,DEER PARK 14,DEER PARK 14 7,Coast,20.00,1.05726,21.145,-12.78,,,115.44,861,48.64,,0.00,0.00,1
270220,29.6244000,-98.1419000,6,MARION 2,MARION 2 5,South Central,13.80,1.04077,14.363,10.44,,,114.12,4893,12.43,,0.00,0.00,1
160255,27.8139000,-97.4283000,4,CORPUS CHRISTI 31,CORPUS CHRISTI 31 4,South,18.00,1.05150,18.927,27.28,,,113.72,2416,34.63,,0.00,0.00,1
111246,29.7592000,-95.0096000,7,BAYTOWN 12,BAYTOWN 12 2,Coast,13.80,1.04000,14.352,-21.27,,,112.76,839,71.15,,0.00,0.00,1
160194,28.7883000,-97.0100000,7,VICTORIA 10,VICTORIA 10 3,Coast,18.00,1.04000,18.720,13.83,,,112.60,2402,2.67,,0.00,0.00,1
190114,32.7205000,-100.9952000,3,IRA 3,IRA 3 3,West,13.20,1.04000,13.728,33.31,,,112.57,3101,-3.24,,0.00,0.00,1
250364,32.0178000,-94.6197000,8,LONG BRANCH 3,LONG BRANCH 3 4,East,18.00,1.04000,18.720,5.24,,,111.53,4555,1.06,,0.00,0.00,1
170552,33.6308000,-95.5900000,2,PARIS 7,PARIS 7 5,North,13.80,1.04000,14.352,-13.84,,,111.06,2870,-6.68,,0.00,0.00,1
220147,31.8403000,-102.3264000,1,ODESSA 18,ODESSA 18 7,Far West,13.80,1.04000,14.352,35.03,,,110.81,3703,0.01,,0.00,0.00,1
111333,29.7732000,-94.9019000,7,BAYTOWN 13,BAYTOWN 13 2,Coast,18.00,1.04000,18.720,-11.99,,,110.38,858,-0.43,,0.00,0.00,1
240241,32.3984000,-100.6481000,3,LORAINE 2,LORAINE 2 2,West,13.80,1.04000,14.352,29.56,,,109.12,4196,-10.37,,0.00,0.00,1
220145,31.8403000,-102.3264000,1,ODESSA 18,ODESSA 18 5,Far West,13.80,1.04000,14.352,34.95,,,108.90,3703,-0.04,,0.00,0.00,1
150531,33.7039000,-97.3720000,2,MUENSTER 6,MUENSTER 6 3,North,18.00,1.03948,18.711,-6.77,,,107.83,2209,53.96,,0.00,0.00,1
140336,30.5581000,-98.3705000,6,HORSESHOE BAY 5,HORSESHOE BAY 5 3,South Central,13.80,1.03333,14.260,4.81,,,107.27,1815,-26.70,,0.00,0.00,1
220169,32.0391000,-101.2200000,1,FORSAN 3,FORSAN 3 2,Far West,13.20,1.04000,13.728,29.53,,,107.14,3710,2.45,,0.00,0.00,1
130353,32.7232000,-96.9358000,5,DUNCANVILLE 14,DUNCANVILLE 14 4,North Central,13.80,1.04000,14.352,-12.98,,,105.24,1569,27.49,,0.00,0.00,1
220181,32.1408000,-101.3986000,1,FORSAN 5,FORSAN 5 3,Far West,13.80,1.04000,14.352,30.74,,,105.15,3715,-10.13,,0.00,0.00,1
250369,31.8908000,-96.1131000,8,FAIRFIELD 5,FAIRFIELD 5 4,East,13.80,1.04115,14.368,-2.62,,,104.15,4556,0.08,,0.00,0.00,1
240217,32.3116000,-100.0616000,3,NOLAN 3,NOLAN 3 3,West,18.00,1.04000,18.720,21.54,,,104.03,4187,-6.04,,0.00,0.00,1
240269,32.7181000,-100.7933000,3,HERMLEIGH 3,HERMLEIGH 3 3,West,20.00,1.04000,20.800,29.70,,,103.51,4204,-10.14,,0.00,0.00,1
220174,32.2353000,-101.8367000,1,LENORAH 1,LENORAH 1 3,Far West,13.80,1.02684,14.170,32.11,,,103.51,3712,-30.35,,0.00,0.00,1
150496,33.0681000,-98.3377000,5,BRYSON 1,BRYSON 1 2,North Central,18.00,1.04000,18.720,2.67,,,103.51,2197,-4.22,,0.00,0.00,1
220176,32.2404000,-101.4736000,1,BIG SPRING 10,BIG SPRING 10 2,Far West,22.00,1.04000,22.880,28.26,,,103.51,3713,33.79,,0.00,0.00,1
170565,33.5826000,-96.6179000,2,SHERMAN 5,SHERMAN 5 4,North,13.80,1.02271,14.113,-13.68,,,102.47,2873,-53.68,,0.00,0.00,1
220230,31.0010000,-102.2817000,1,MC CAMEY 5,MC CAMEY 5 2,Far West,13.80,1.04000,14.352,40.87,,,102.22,3732,11.96,,0.00,0.00,1
111404,29.6473000,-95.4515000,7,BELLAIRE 43,BELLAIRE 43 2,Coast,18.00,1.03949,18.711,-20.98,,,100.93,876,49.09,,0.00,0.00,1
150484,33.1010000,-97.9574000,5,PERRIN 2,PERRIN 2 6,North Central,13.80,1.02867,14.196,-2.04,,,100.71,2193,-56.66,,0.00,0.00,1
170553,33.6308000,-95.5900000,2,PARIS 7,PARIS 7 6,North,13.80,1.04000,14.352,-13.50,,,100.56,2870,-4.25,,0.00,0.00,1
170551,33.6308000,-95.5900000,2,PARIS 7,PARIS 7 4,North,13.80,1.03530,14.287,-13.73,,,100.06,2870,-26.88,,0.00,0.00,1
220206,30.9931000,-102.2708000,1,MC CAMEY 3,MC CAMEY 3 3,Far West,13.80,1.04000,14.352,39.63,,,100.06,3724,-2.38,,0.00,0.00,1
220186,31.9362000,-101.2983000,1,FORSAN 7,FORSAN 7 3,Far West,13.80,1.04000,14.352,30.28,,,99.63,3717,-8.84,,0.00,0.00,1
140361,30.1458000,-97.5500000,6,DEL VALLE 11,DEL VALLE 11 2,South Central,13.80,1.03998,14.352,5.02,,,99.39,1820,-9.45,,0.00,0.00,1
270215,29.7807000,-97.9894000,6,SAN MARCOS 7,SAN MARCOS 7 5,South Central,13.80,1.04582,14.432,5.83,,,98.76,4892,35.61,,0.00,0.00,1
130356,32.3200000,-96.6750000,5,BARDWELL 2,BARDWELL 2 3,North Central,24.00,1.04000,24.960,-7.00,,,98.68,1570,8.92,,0.00,0.00,1
240219,32.3039000,-100.0217000,3,TYE 3,TYE 3 2,West,13.80,1.04000,14.352,19.92,,,98.34,4188,-6.39,,0.00,0.00,1
170564,33.5826000,-96.6179000,2,SHERMAN 5,SHERMAN 5 3,North,18.00,1.02710,18.488,-14.25,,,98.04,2873,-55.81,,0.00,0.00,1
210330,31.8595000,-97.3586000,5,WHITNEY 5,WHITNEY 5 5,North Central,13.80,1.04000,14.352,2.54,,,97.87,3574,-6.83,,0.00,0.00,1
240261,31.9520000,-101.0189000,3,STERLING CITY 2,STERLING CITY 2 5,West,20.00,1.04000,20.800,28.98,,,97.05,4202,-12.05,,0.00,0.00,1
150507,33.7331000,-97.4284000,2,MUENSTER 5,MUENSTER 5 2,North,13.80,1.04000,14.352,-13.26,,,97.05,2201,12.37,,0.00,0.00,1
111270,29.8162000,-95.1077000,7,CHANNELVIEW 13,CHANNELVIEW 13 2,Coast,20.00,1.05652,21.130,-13.34,,,96.97,846,55.14,,0.00,0.00,1
160258,27.8828000,-97.2428000,4,INGLESIDE 4,INGLESIDE 4 3,South,13.80,1.03962,14.347,26.98,,,96.36,2417,-1.74,,0.00,0.00,1
160195,28.7883000,-97.0100000,7,VICTORIA 10,VICTORIA 10 4,Coast,13.20,1.04000,13.728,13.59,,,96.01,2402,2.43,,0.00,0.00,1
230285,30.5924000,-95.9178000,8,SHIRO 3,SHIRO 3 3,East,13.80,1.04000,14.352,-6.42,,,95.26,3997,0.16,,0.00,0.00,1
230276,30.7217000,-96.4608000,8,MUMFORD 2,MUMFORD 2 4,East,13.80,1.05276,14.528,2.32,,,94.89,3995,55.99,,0.00,0.00,1
200207,26.4118000,-98.5716000,4,SULLIVAN CITY 3,SULLIVAN CITY 3 3,South,18.00,1.04000,18.720,35.14,,,94.89,3299,-3.41,,0.00,0.00,1
150512,33.1431000,-98.1611000,5,JACKSBORO 3,JACKSBORO 3 2,North Central,13.80,1.04000,14.352,-1.55,,,94.89,2203,1.72,,0.00,0.00,1
111356,29.3781000,-94.9328000,7,TEXAS CITY 9,TEXAS CITY 9 4,Coast,18.00,1.05951,19.071,-14.28,,,94.31,862,80.42,,0.00,0.00,1
111309,29.0728000,-95.7450000,7,SWEENY 5,SWEENY 5 5,Coast,18.00,1.04000,18.720,-4.96,,,94.03,853,1.39,,0.00,0.00,1
111307,29.0728000,-95.7450000,7,SWEENY 5,SWEENY 5 3,Coast,24.00,1.05692,25.366,-4.42,,,94.03,853,55.48,,0.00,0.00,1
111321,29.8370000,-95.1217000,7,CHANNELVIEW 14,CHANNELVIEW 14 5,Coast,13.80,1.04000,14.352,-14.05,,,93.38,855,14.25,,0.00,0.00,1
250372,31.8908000,-96.1131000,8,FAIRFIELD 5,FAIRFIELD 5 7,East,22.00,1.04120,22.906,-2.74,,,91.58,4556,0.08,,0.00,0.00,1
170524,33.0681000,-96.4525000,5,LAVON 5,LAVON 5 5,North Central,13.80,1.04000,14.352,-16.35,,,90.96,2864,18.37,,0.00,0.00,1
111360,28.9888000,-95.3954000,7,CLUTE 7,CLUTE 7 2,Coast,18.00,1.06291,19.132,-10.62,,,90.05,863,61.08,,0.00,0.00,1
210329,31.8595000,-97.3586000,5,WHITNEY 5,WHITNEY 5 4,North Central,20.00,1.04000,20.800,2.59,,,89.93,3574,-6.21,,0.00,0.00,1
111283,29.3787000,-94.9438000,7,TEXAS CITY 7,TEXAS CITY 7 5,Coast,13.80,1.04000,14.352,-13.57,,,89.71,848,6.00,,0.00,0.00,1
111282,29.3787000,-94.9438000,7,TEXAS CITY 7,TEXAS CITY 7 4,Coast,18.00,1.04000,18.720,-13.74,,,89.71,848,7.08,,0.00,0.00,1
150436,32.6581000,-98.3103000,5,GORDON 3,GORDON 3 3,North Central,22.00,1.04000,22.880,4.33,,,89.71,2185,-2.67,,0.00,0.00,1
111281,29.3787000,-94.9438000,7,TEXAS CITY 7,TEXAS CITY 7 3,Coast,18.00,1.04000,18.720,-13.63,,,89.71,848,7.12,,0.00,0.00,1
150463,32.3995000,-97.4078000,5,JOSHUA 7,JOSHUA 7 4,North Central,13.80,1.04000,14.352,-5.79,,,89.71,2190,8.13,,0.00,0.00,1
111318,29.8370000,-95.1217000,7,CHANNELVIEW 14,CHANNELVIEW 14 2,Coast,22.00,1.04000,22.880,-13.51,,,89.29,855,9.48,,0.00,0.00,1
111350,29.7134000,-95.1345000,7,DEER PARK 14,DEER PARK 14 5,Coast,13.80,1.04000,14.352,-14.27,,,89.28,861,8.69,,0.00,0.00,1
